registry,image_name,tag,digest,mtype,os,arch,variant,insecure,digest_source,image_type,groups
icr.io,cpopen/cpfs/iam-policy-administration,3.9.0-ppc64le,sha256:ac1bc175fbbd121b9706af5dc1cf2062b2c202f59620a6d35754c33c4e21d89a,IMAGE,linux,ppc64le,"",0,CASE,"",""
icr.io,cpopen/cpfs/iam-policy-administration,3.9.0-s390x,sha256:9c436764c40b468bcdc5059e278219af2893a0e6fc062e1ba5fb5845b79a7b14,IMAGE,linux,s390x,"",0,CASE,"",""
icr.io,cpopen/cpfs/iam-policy-controller,3.7.11,sha256:c1934372443e6077e0149766d42d32414fbf9eae2da9ef9ae099049376351b66,LIST,"","","",0,CASE,"",""
icr.io,cpopen/cpfs/iam-policy-controller,3.7.11-amd64,sha256:d95c958b9d979e277607f159f50bf788f21c5e6282fafc982921225901b7ca39,IMAGE,linux,amd64,"",0,CASE,"",""
icr.io,cpopen/cpfs/iam-policy-controller,3.7.11-ppc64le,sha256:ad4279d1fe6d45b862e6f7fc1fced3e187c582753513a97de2e3a4db876a1c71,IMAGE,linux,ppc64le,"",0,CASE,"",""
icr.io,cpopen/cpfs/iam-policy-controller,3.7.11-s390x,sha256:0e00f9f9ba7610a200aebe3b70141ba4758af59ea67c6744d47283d456187d86,IMAGE,linux,s390x,"",0,CASE,"",""
icr.io,cpopen/cpfs/icp-secret-watcher,3.7.11,sha256:d6e0ad40155db8904ea8af8ca11c96977aa3e9bda2965531f379af9b1517d40f,LIST,"","","",0,CASE,"",""
icr.io,cpopen/cpfs/icp-secret-watcher,3.7.11-amd64,sha256:6be01975daced040aa55b725fc8eea5f88565687673e1ab03fc25f8e0524d358,IMAGE,linux,amd64,"",0,CASE,"",""
icr.io,cpopen/cpfs/icp-secret-watcher,3.7.11-ppc64le,sha256:96cd05464a511c0cfe46eb6c1723bc4bf59f682d37617a0334029febab901371,IMAGE,linux,ppc64le,"",0,CASE,"",""
icr.io,cpopen/cpfs/icp-secret-watcher,3.7.11-s390x,sha256:9389dd66f602e869f700623b0eaa6e81beee694baf2963eb8c704fe83a45d84d,IMAGE,linux,s390x,"",0,CASE,"",""
icr.io,cpopen/cpfs/icp-iam-onboarding,3.9.0,sha256:2a1803932974efa1a8dd713c8f100853de4bcb00ca86d013c20b45ebda2dbbf1,LIST,"","","",0,CASE,"",""
icr.io,cpopen/cpfs/icp-iam-onboarding,3.9.0-amd64,sha256:8141380fee05d3ae7ad464bafe284fe851405c500917f74047da361845a2e992,IMAGE,linux,amd64,"",0,CASE,"",""
icr.io,cpopen/cpfs/icp-iam-onboarding,3.9.0-ppc64le,sha256:45baab0a0522cba2c4f22e159f95862d7abaca8d7e9f9e5d49063e13c85f5def,IMAGE,linux,ppc64le,"",0,CASE,"",""
icr.io,cpopen/cpfs/icp-iam-onboarding,3.9.0-s390x,sha256:0f35d1025c143d024f038be4806b9f1727437c3bd02cabbf0868e7146880bffc,IMAGE,linux,s390x,"",0,CASE,"",""
