registry,image_name,tag,digest,mtype,os,arch,variant,insecure,digest_source,image_type,groups
icr.io,cpopen/ibm-management-ingress-operator-bundle,1.18.0,sha256:6dd3915134feac87faa68e6bd864e80e791636e093cf1a45a8f88778fca9d26d,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/ibm-cert-manager-operator-bundle,3.23.0,sha256:0f58ce742a237cbf137495bd4dcf24745535d2ed77d21fe53fd8ea8329e577c2,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/ibm-auditlogging-operator-bundle,3.23.0,sha256:5467f465cc528936a159051d0813b4259e2a97a891f7d73da341ba70628d6b90,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/ibm-healthcheck-operator-bundle,3.22.0,sha256:085d0528b293f689b8cafa12630d6bbe4dfa61fbea3de39fbbbacfda303dc245,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/ibm-namespace-scope-operator-bundle,1.15.0,sha256:fca7c1e35b76c98486580cb9b34e826d2c88120d4dd7514295118f5ecac04497,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/ibm-namespace-scope-operator-restricted-bundle,1.15.0,sha256:0502ad52d20a2b3b1aa7ff803330a9f345041663e08a60d1ddedfe631a0a075b,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/ibm-events-operator-bundle,4.3.0,sha256:1b3ab70fa3193913c9f6ff29d10a3850f99e70018925f5a46a68d82bd32aea26,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/ibm-zen-operator-bundle,1.7.2,sha256:ffa86aa1ec1606a1c3560bc3decccc58a90bf657dc6dd987e63f9b94adfe1780,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/ibm-crossplane-operator-bundle,1.10.0,sha256:5e6c11db90a6bc790f7f96dd930793a7e88ed48ab32a1b57401d0370a3dcbef1,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/ibm-zen-cpp-operator-bundle,1.7.1,sha256:ba84f69d0163d26a428c795cfb2a8f12a5fa0bfc87ca25be5e3fa163f77a0c67,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/ibm-crossplane-provider-ibm-cloud-operator-bundle,1.10.0,sha256:63fb7ab9a4aa5006a43d2f8e4b49e9e9f89b34b7b2ff5290caf52ecfd85ec5ac,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/ibm-crossplane-provider-kubernetes-operator-bundle,1.10.0,sha256:93de8402d403f946df724c78e96e651bdf330f16ce6610ca69aae01ada3c365d,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/ibm-zen-operator,1.7.2,sha256:92984f1c7f2600ed3f958f08eb03b617a2ed68850555a80a764dabef4cca4b5e,LIST,"","","",0,CASE,"",""
icr.io,cpopen/ibm-zen-operator,1.7.2-amd64,sha256:95604962f75dbffa06fda4217e5f439c08786a5e4f27d830326d19b52bbb3d0c,IMAGE,linux,amd64,"",0,CASE,"",""
icr.io,cpopen/ibm-zen-operator,1.7.2-ppc64le,sha256:9502a48d6ea15768eac59f744e15bb84c6ce03b89cc504e647de927b4b9ce70e,IMAGE,linux,ppc64le,"",0,CASE,"",""
icr.io,cpopen/ibm-zen-operator,1.7.2-s390x,sha256:68db5c6a20471b4f0696630783c61982e3c9710ac2eafdd98fc66fe9322b55c6,IMAGE,linux,s390x,"",0,CASE,"",""
icr.io,cpopen/cpfs/multi-instance-conversion,1.0.0,sha256:a9ed199056ae20a28c4949e1fe4b5e851bba1f50446897b069382cb7e5156619,LIST,"","","",0,CASE,"",""
icr.io,cpopen/cpfs/multi-instance-conversion,1.0.0-amd64,sha256:a9ba27148d939d2dd3bbc5e3a4c64d1349d1e90dbcfefbb6620d41069ef80ebd,IMAGE,linux,amd64,"",0,CASE,"",""
icr.io,cpopen/cpfs/multi-instance-conversion,1.0.0-ppc64le,sha256:7cd99cbe1c0fbb3fc5cb08bedf029fa5af08bbc433aeba380af349e294f27632,IMAGE,linux,ppc64le,"",0,CASE,"",""
icr.io,cpopen/cpfs/multi-instance-conversion,1.0.0-s390x,sha256:3ba2ee4c0c006bb85af53d7a222b301da02c9d6ad3e5495c777da7aff912c974,IMAGE,linux,s390x,"",0,CASE,"",""
icr.io,cpopen/odlm,1.19.0,sha256:cb57e2e3bd2f4374ab69d79a517c3b95464c4bc14184de0c523d31711cbd33bc,LIST,"","","",0,CASE,"",""
icr.io,cpopen/odlm,1.19.0-amd64,sha256:2c93011195d18c23594f848d1f7d09bcc7f15cba3e2e8fecc8150886a759c25f,IMAGE,linux,amd64,"",0,CASE,"",""
icr.io,cpopen/odlm,1.19.0-ppc64le,sha256:b21ff95087c0ad63cb40ec40e36fc28c6b06e77d8e4ca94c1a36aac1ac2c35d6,IMAGE,linux,ppc64le,"",0,CASE,"",""
icr.io,cpopen/odlm,1.19.0-s390x,sha256:798c32e456bb9029d50d727f7509ad89f19e2c693f3c9b2ff1d4b9983df07b5f,IMAGE,linux,s390x,"",0,CASE,"",""
