registry,image_name,tag,digest,mtype,os,arch,variant,insecure,digest_source,image_type,groups
cp.icr.io,cp/iaf-ui-customization,1.3.3-ppc64le,sha256:070d73216c709696466195d202239fbc0532cf7c4b40f7daf712d5bdc1180996,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-ui-customization,1.3.4-amd64,sha256:9ed8d5fdfc625d7ddbe38ca2c06dd99fb756f983fbec0ec4a21e2bead93d1c4e,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-ui-customization,1.3.4-s390x,sha256:6bb877b622e334ec94fd8c1c0206db38be4fe308bb5cac08ff378fe61676ddd6,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-ui-customization,1.3.4-ppc64le,sha256:14329e799229ee30e3f57e2cd333b53392982289784193f3af509a0521e5e0c1,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-ui-customization,1.3.5-amd64,sha256:065565956517a6dd35d39c293fb7df39c426a9bc7d39ad159009b9eaa120d849,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-ui-customization,1.3.5-s390x,sha256:91f57c740ed25238e5896a7b561d8a93fe644dace54b0f56f3055feb9b576e68,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-ui-customization,1.3.5-ppc64le,sha256:3832458afb55423290c9e1aa4b22a6b559ba36875ee8895e6f90a6dacc7bf2f3,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-ui-customization,1.3.6-amd64,sha256:565c3373625bda01098c8dfe18b0cf35653de21bf98ac1be08bf37581cc90de7,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-ui-customization,1.3.6-s390x,sha256:19c1f5020ea83b2b09b3f0e353529bec9a8678832da7ef7ab90a24e82a30fe4d,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-ui-customization,1.3.6-ppc64le,sha256:3b94a51e1fd592d3f6e8091fa020468f621227946f36c533ddfa99bbe78bc926,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-ui-customization,1.3.7-amd64,sha256:d9a3bf86182e977a15700d948ede61a00390dff88666615b394f9b74b193d2a4,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-ui-customization,1.3.7-s390x,sha256:31f43752b98fd218f39c5d32473a374d6e3bf6cc2b246b212ab7d827b35d5910,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-ui-customization,1.3.7-ppc64le,sha256:11c2e87f63177794df84418c8f4753ab22d61dab0d0563a53bc801eb7000cf55,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-ui-customization,1.3.8-amd64,sha256:0fa61b7bceb48972b5dad200a1675446620b796796487f5eafca467ed3f62de1,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-ui-customization,1.3.8-s390x,sha256:678aba49b710d6427bb2eec946a83b1db05a5caf8679aa4fa57f2016453c326d,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-ui-customization,1.3.8-ppc64le,sha256:bfedf5de33592023f5c03b7e26682ce1145d22621c4a281ba2f5712c094dfff0,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-ui-customization,1.3.9-amd64,sha256:84eb503817d0cef3ca5921bf682fa6140600f1937bb3b134835dcc2c69eec47a,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-ui-customization,1.3.9-s390x,sha256:c5e20de8a181c96344b59048b8f4ca291554239e0a802845020005da7a984317,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-ui-customization,1.3.9-ppc64le,sha256:b9e7c0d0c32bff27513c31a0d551863c268c051d8dcc9338fcb26ec7bd1b7aa9,IMAGE,linux,ppc64le,"",0,CASE,"",""
